contract_id,notice_id,institution,buyer_name,file_number,publication_date,publication_year,record_type,contract_nature,object,procedure,region,cpv_subjects,cpv_codes_raw,cpv_code_list,is_cpv_71,estimated_value_raw,estimated_value_eur,awarded_value_raw,awarded_value_eur,supplier_name,source_url,source_file,source_line,raw_field_count,repaired_columns,parser_warning
BOE-B-2014-208,BOE-B-2014-208,MINISTERIO DE FOMENTO,Dirección General de Ferrocarriles.,201230050.,2014-01-03,2014,Contratación,Servicios,"Contrato de Servicios para la redacción del ""Proyecto constructivo: acceso ferroviario al Puerto exterior de Ferrol"".",Abierto,Galicia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71311000 (Servicios de consultoría en ingeniería civil).,"['71000000', '71311000']",True,"1.040.000,00 euros",1040000.0,"809.528,72 euros",809528.72,"Prointec, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-208,boe_sample.csv,2,15,False,
BOE-B-2014-211,BOE-B-2014-211,MINISTERIO DE FOMENTO,Dirección General de Carreteras.,"30.130/13;"" 51-MA-0105.",2014-01-03,2014,Licitación,Servicios,Ejecución de diversas operaciones de conservación y explotación en el sector MA-1. Provincia de Málaga. Ponderación técnica: 30. Ponderación económica: 70.,Abierto,Andalucía,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"21.548.407,84 euros",21548407.84,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-211,boe_sample.csv,3,15,False,
BOE-B-2014-212,BOE-B-2014-212,MINISTERIO DE FOMENTO,Dirección General de Carreteras.,"30.137/13-2;"" 51-GI-0203.",2014-01-03,2014,Licitación,Servicios,Ejecución de diversas operaciones de conservación y explotación en el sector GI-2. Provincia de Girona. Ponderación técnica: 30. Ponderación económica: 70.,Abierto,Cataluña,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"13.873.085,13 euros",13873085.13,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-212,boe_sample.csv,4,15,False,
BOE-B-2014-213,BOE-B-2014-213,MINISTERIO DE FOMENTO,Dirección General de Carreteras.,"30.124/13-2;"" 51-GR-0305.",2014-01-03,2014,Licitación,Servicios,Ejecución de diversas operaciones de conservación y explotación en los sectores GR-3 y GR-1. Provincia de Granada. Ponderación técnica: 30. Ponderación económica: 70.,Abierto,Andalucía,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"13.740.279,44 euros",13740279.44,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-213,boe_sample.csv,5,15,False,
BOE-B-2014-740,BOE-B-2014-740,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Presidencia de la Confederación Hidrográfica del Segura,89.0020.13.008.,2014-01-11,2014,Contratación,Servicios,"Pliego de bases 02/13 del contrato de servicios de apoyo para la ejecución del expediente de deslinde del Dominio Público Hidráulico de un tramo de la rambla de Biznaga, desde el punto de coordenadas X=614.797;"" Y=4.162.902, hasta su desembocadura en el río Guadalentín, ambas márgenes. Término municipal de Lorca. Murcia.",Abierto,Región de Murcia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"468.205,08 euros",468205.08,"228.858,64 euros",228858.64,"Grusamar, Ingeniería y Consulting, S.L.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-740,boe_sample.csv,6,18,True,reparada_desde_18_campos
BOE-B-2014-848,BOE-B-2014-848,MINISTERIO DEL INTERIOR,Jefatura de Asuntos Económicos de la Guardia Civil.,C/0096/S/13/6.,2014-01-13,2014,Licitación,Obras,"Contratación de las obras de terminación del cuartel de la Guardia Civil en Las Cabezas de San Juan (Sevilla), avenida Miguel Hernández s/n, según proyecto redactado por el arquitecto Hilario Calvo, colegiado número 5064, del Colegio Oficial de Arquitectos de Sevilla.",Abierto,Andalucía,"45000000 Trabajos de construcción 71000000 Servicios de arquitectura, construcción, ingeniería e inspección","71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).","['45000000', '71000000']",True,"291.550,81 euros",291550.81,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-848,boe_sample.csv,7,15,False,
BOE-B-2014-1231,BOE-B-2014-1231,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Presidencia de la Confederación Hidrográfica del Guadiana.,9/17-13.,2014-01-16,2014,Contratación,Servicios,Estudio general sobre la demarcación y del esquema de temas importantes en la demarcación Hidrográfica del Guadiana.,Abierto,Extremadura,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección","71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],True,"150.059,00 euros",150059.0,"110.268,69 euros",110268.69,"Ambisat Ingeniería Ambiental, S.L.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-1231,boe_sample.csv,8,16,True,reparada_desde_16_campos
BOE-B-2014-2761,BOE-B-2014-2761,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,Junta de Contratación del Ministerio de Hacienda y Administraciones Públicas.,90/13/01.,2014-01-28,2014,Licitación,Servicios,"Asistencia técnica para la realización de estudio goetécnico, estudio estructural, consultoría energética, redacción del proyecto básico y de ejecución de rehabilitación integral del inmueble de c/ Doctores Castroviejo, 9, en Logroño y dirección facultativa durante ejecución de la obra.",Abierto,La Rioja,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección","71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],True,"110.000,00 euros",110000.0,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-2761,boe_sample.csv,9,15,False,
BOE-B-2014-3819,BOE-B-2014-3819,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-12/12-16.,2014-02-04,2014,Contratación,Servicios,"Servicio de redacción de proyectos y gestión de obras, servicios y suministros, para el área de explotación de la Mancomunidad de los Canales del Taibilla (Va/Varios).",Abierto,Región de Murcia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71310000 (Servicios de consultoría en ingeniería y construcción).,"['71000000', '71310000']",True,"785.768,71 euros",785768.71,"526.256,81 euros",526256.81,"Grusamar Ingeniería y Consulting, S.L.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-3819,boe_sample.csv,10,16,True,reparada_desde_16_campos
BOE-B-2014-3822,BOE-B-2014-3822,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-02/13-03.,2014-02-04,2014,Contratación,Servicios,"Servicio de supervisión, control y vigilancia de las obras de control centralizado de instalación de fibra óptica y nuevas instalaciones de telecontrol en la Zona 4.ª (Mu/Varios).",Abierto,Región de Murcia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"275.495,47 euros",275495.47,"266.679,62 euros",266679.62,"Saitec, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-3822,boe_sample.csv,11,16,True,reparada_desde_16_campos
BOE-B-2014-3825,BOE-B-2014-3825,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-11/13-11.,2014-02-04,2014,Licitación,Servicios,Servicio de asistencia técnica para la elaboración de documentación ambiental y apoyo en la gestión ambiental de actuaciones financiadas Fondos Europeos del período 2007-2013.,Abierto,"Comunidad Valenciana, Región de Murcia","71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71313000 (Servicios de consultoría en ingeniería ambiental).,"['71000000', '71313000']",True,"117.946,14 euros",117946.14,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-3825,boe_sample.csv,12,16,True,reparada_desde_16_campos
BOE-B-2014-3826,BOE-B-2014-3826,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,V-05/13-01.,2014-02-04,2014,Licitación,Servicios,Servicio de elaboración de estudios e informes hidráulicos y estructurales para el área de proyectos y obras.,Abierto,"Comunidad Valenciana, Región de Murcia","71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71310000 (Servicios de consultoría en ingeniería y construcción).,"['71000000', '71310000']",True,"539.842,92 euros",539842.92,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-3826,boe_sample.csv,13,16,True,reparada_desde_16_campos
BOE-B-2014-5301,BOE-B-2014-5301,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Confederación Hidrográfica del Duero,452-A.611.18.01/2013.,2014-02-14,2014,Contratación,Servicios,Servicio para la continuidad del programa ALBERCA en los expedientes correspondientes a la secciones A y B del registro de aguas.,Abierto,Castilla y León,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71313000 (Servicios de consultoría en ingeniería ambiental).,"['71000000', '71313000']",True,"786.949,27 euros",786949.27,"398.196,33 euros",398196.33,"Inypsa, Informes y Proyectos, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-5301,boe_sample.csv,14,16,True,reparada_desde_16_campos
BOE-B-2014-5446,BOE-B-2014-5446,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Presidencia de la Confederación Hidrográfica del Segura.,03.0004.14.002.,2014-02-15,2014,Licitación,Servicios,"Pliego de Bases 11/13 de contrato de servicios para la inspección, control, seguimiento medioambiental y coordinación de seguridad y salud de las obras del proyecto 12/10 de restauración de la Rambla de Chirivel desde Chirivel a la confluencia con el Río Chico y su adenda n.º 1. Términos municipales de Chirivel y Vélez Rubio (Almería). Actuación financiada por los fondos FEDER.",Abierto,Andalucía,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71310000 (Servicios de consultoría en ingeniería y construcción).,"['71000000', '71310000']",True,"170.397,77 euros",170397.77,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-5446,boe_sample.csv,15,16,True,reparada_desde_16_campos
BOE-B-2014-5448,BOE-B-2014-5448,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Presidencia de la Confederación Hidrográfica del Segura.,03.0005.14.009.,2014-02-15,2014,Licitación,Servicios,"Pliego de Bases 12/13 de servicios de georreferenciación, estudio de la incidencia ambiental y confrontación con el SNCZI de autorizaciones del Servicio de Control y Vigilancia del DPH.",Abierto,Sin definir,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71310000 (Servicios de consultoría en ingeniería y construcción).,"['71000000', '71310000']",True,"269.695,23 euros",269695.23,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-5448,boe_sample.csv,16,16,True,reparada_desde_16_campos
BOE-B-2014-5449,BOE-B-2014-5449,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Presidencia de la Confederación Hidrográfica del Segura.,03.0005.14.011.,2014-02-15,2014,Licitación,Servicios,"Pliego de Bases 1/2014 de realización de los trabajos técnicos de tipo topográfico, cartográfico, delineación y actualización de base de datos, que necesiten los servicios que instruyen los asuntos y expedientes ordinarios del área de gestión del Dominio Público Hidráulico en la Confederación Hidrográfica del Segura.",Abierto,Sin definir,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71310000 (Servicios de consultoría en ingeniería y construcción).,"['71000000', '71310000']",True,"495.404,54 euros",495404.54,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-5449,boe_sample.csv,17,16,True,reparada_desde_16_campos
BOE-B-2014-5450,BOE-B-2014-5450,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Presidencia de la Confederación Hidrográfica del Segura.,03.0005.14.012.,2014-02-15,2014,Licitación,Servicios,"Trabajos de carácter material, topográficos o cartográficos y/o toma de datos previos, pero necesarios para la revisión y actualización de los datos sobre cánones y las características de los usos privativos de aguas públicas en la cuenca del Segura (periodo abril 2014 - marzo 2015).",Abierto,Sin definir,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71310000 (Servicios de consultoría en ingeniería y construcción).,"['71000000', '71310000']",True,"365.338,63 euros",365338.63,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-5450,boe_sample.csv,18,16,True,reparada_desde_16_campos
BOE-B-2014-5452,BOE-B-2014-5452,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Confederación Hidrográfica del Duero.,452-A.611.13.03/2013.,2014-02-15,2014,Licitación,Servicios,"Servicio para la explotación parcial de los programas de seguimiento de las masas de agua superficiales de las categorías ""Ríos"", ""Lagos"" y ""Embalses"", en aplicación del artículo 8 de la Directiva Marco del Agua en la cuenca hidrográfica del Duero.",Abierto,Sin definir,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71356200-0.,"['71000000', '71356200']",True,"998.877,59 euros",998877.59,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-5452,boe_sample.csv,19,16,True,reparada_desde_16_campos
BOE-B-2014-5648,BOE-B-2014-5648,ADMINISTRACIÓN LOCAL,Ayuntamiento de Quijorna.,No disponible,2014-02-17,2014,Licitación,Suministros,No disponible,Abierto,Comunidad de Madrid,"34000000 Equipos de transporte y productos auxiliares 45000000 Trabajos de construcción 50200000 Servicios de reparación y mantenimiento 50500000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección 72000000 Servicios TI: consultoría, desarrollo de software, Internet y apoyo",34928500 34928510 3492820 34928530 45000000 50000000 50232000 50232100 50232110 50530000 71314000 71314200 72225000.,"['34000000', '45000000', '50200000', '50500000', '71000000', '72000000', '34928500', '34928510', '34928530', '50000000', '50232000', '50232100', '50232110', '50530000', '71314000', '71314200', '72225000']",True,No disponible,,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-5648,boe_sample.csv,20,15,False,
BOE-B-2014-6246,BOE-B-2014-6246,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Confederación Hidrográfica del Duero.,452-A.611.11.11/2013.,2014-02-21,2014,Licitación,Servicios,"Servicios a la dirección facultativa en la vigilancia y control de las obras de mejora de las instalaciones actuales y eliminación de nutrientes de las estaciones depuradoras de aguas residuales de Cantalejo, Arévalo, Peñaranda de Bracamonte y el Barco de Ávila"".",Abierto,Castilla y León,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71311100-2.,"['71000000', '71311100']",True,"442.412,15 euros",442412.15,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-6246,boe_sample.csv,21,16,True,reparada_desde_16_campos
BOE-B-2014-6406,BOE-B-2014-6406,MINISTERIO DE FOMENTO,Dirección General de Carreteras.,"30.32/12-2;"" 51-B-0305.",2014-02-22,2014,Contratación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en las carreteras. Bienio 2013-2015: Autovía B-20, de nudo de la Trinitat a Montgat, puntos kilométricos 16,819 a 26,891; Autovía B-40, de Abrera a Terrassa, puntos kilométricos 0, 000 a 15, 000. Bienio 2015-2017: Autovía B-20, de nudo de la Trinitat a Montgat, puntos kilométricos 16, 819 a 26, 891; Autovía B-40, de Abrera a Terrassa, puntos kilométricos 0, 000 a 15, 000; Autovía A-2, km 604, 1 al 610, 7; Autovía B-10, km 12, 1 al 20, 2; Autovía B-20, km 0 al 3, 5; Autovía B-22, km 0 al 2, 3; Autovía B-22, km 4, 5 al 6, 8 (acceso a la nueva T1);"" Autopista B-23, km 0 al 11, 1 y Autovía B-30, km 0 al 11, 4. Provincia de Barcelona.",Abierto,Cataluña,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"15.884.814,66 euros",15884814.66,"9.616.666,18 euros",9616666.18,"Innovia Coptalia, S.A.U. y CRC Obras y Servicios, S.L. (UTE).",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-6406,boe_sample.csv,22,44,True,reparada_desde_44_campos
BOE-B-2014-6407,BOE-B-2014-6407,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.16/13-2;"" 51-TO-0205.",2014-02-22,2014,Contratación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en A-5 del p.k. 97,300 al p.k. 168,900; N-502 del p.k. 85, 300 al p.k. 190, 900; N-Va Travesía de Talavera p.k. 106, 000 al 111, 760;"" N-Va Travesía de Torralba p.k. 144, 600 al 146, 400 y N-Va Travesía de Lagartera p.k. 149, 864 al 151, 700. Provincia de Toledo. Coeficiente de mayoración de la puntuación económica: 2.",Abierto,Castilla-La Mancha,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"10.452.903,08 euros",10452903.08,"6.750.484,82 euros",6750484.82,"Valoriza Conservación de Infraestructuras, S.A.U.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-6407,boe_sample.csv,23,23,True,reparada_desde_23_campos
BOE-B-2014-6408,BOE-B-2014-6408,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.37/12-2;"" 51-T-0302.",2014-02-22,2014,Contratación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en las carreteras. N-420, del p.k. 781,350 al 869 y N-420a. Provincia de Tarragona.",Abierto,Cataluña,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['71000000', '71300000']",True,"4.654.149,32 euros",4654149.32,"3.101.525,10 euros",3101525.1,"Reynober, S.A. y Saglas Obras y Servicios, S.A. (UTE).",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-6408,boe_sample.csv,24,15,False,
BOE-B-2014-6416,BOE-B-2014-6416,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Confederación Hidrográfica del Duero.,452-A.611.11.12/2013.,2014-02-22,2014,Licitación,Servicios,"Servicios a la dirección facultativa en la vigilancia y control de las obras de mejora de las instalaciones actuales y eliminación de nutrientes de las estaciones depuradoras de aguas residuales de Medina del Campo, Iscar, Tordesillas, Tudela de Duero, Benavente y Toro"".",Abierto,Castilla y León,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71311100-2.,"['71000000', '71311100']",True,"548.979,15 euros",548979.15,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-6416,boe_sample.csv,25,16,True,reparada_desde_16_campos
BOE-B-2014-6417,BOE-B-2014-6417,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Confederación Hidrográfica del Duero.,452-A.611.11.17/2013.,2014-02-22,2014,Licitación,Servicios,"Servicios a la dirección facultativa en la vigilancia y control de las obras de remodelación y ampliación de la depuradora de aguas residuales de Cigales"".",Abierto,Castilla y León,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71311100-2.,"['71000000', '71311100']",True,"267.628,45 euros",267628.45,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-6417,boe_sample.csv,26,16,True,reparada_desde_16_campos
BOE-B-2014-6769,BOE-B-2014-6769,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.29/12-2;"" 51-V-0404.",2014-02-25,2014,Contratación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en las carreteras. N-330 pk. 187,500 al 274,490; N-330a pk. 261, 860 al 269, 690; 190, 000 al 192, 500; 275, 230 al 277, 000; N-420 pk. 525, 190 al 541, 200; N-420a pk. 526, 300 al 529, 200; N-322 pk. 425, 300 al 456, 000; N-322a pk. 0 al 1, 910 (travesía de Villatoya); N-330 pk. 99, 100 al 170, 280;"" N-330a pk. 0 al 6, 445 (travesía de Cofrentes) y N-330a pk. 0 al 0, 900 (travesía de la Portera). Provincia de Valencia. Coeficiente de mayoración de la puntuación económica: 2.",Abierto,Comunidad Valenciana,"50200000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['50200000', '71000000', '71300000']",True,"8.595.493,02 euros",8595493.02,"5.576.755,87 euros",5576755.87,"Construcciones Ecisa, S.A., y Assignia Infraestructuras, S.A. (UTE).",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-6769,boe_sample.csv,27,32,True,reparada_desde_32_campos
BOE-B-2014-7155,BOE-B-2014-7155,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.28/13-2;"" 51-LU-0302.",2014-02-27,2014,Contratación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en la N-540 pk. 0,000 al 68,9 Lugo-L.P. Ourense; N-547 pk. 18, 6 al 42, 6 Guntin (intersección N-540)-L.P. Pontevedra; N-640 pk. 122, 1 al 144, 2 Ventas de Narón (intersección N-540)-L.P. Pontevedra; N-540a Travesía de Calde; N-120 pk. 472, 8 al 548, 8 L.P. Ourense-L.P. Lugo/Ourense; N-120a pk. 526, 5a al 531, 9a Monforte de Lemos-Ferreira de Panton;"" N-120a pk. 533, 6a al 548, 8a Enlace Ferreira de Panton-L.P. Lugo/Ourense y A-54 Nadela (enlace A-6)-Enlace de Guntin (Norte). Provincia de Lugo. Coeficiente de mayoración de la puntuación económica: 2.",Abierto,Galicia,"50200000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['50200000', '71000000', '71300000']",True,"7.260.152,36 euros",7260152.36,"4.409.815,96 euros",4409815.96,"Alvac, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-7155,boe_sample.csv,28,25,True,reparada_desde_25_campos
BOE-B-2014-7156,BOE-B-2014-7156,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.15/13-2;"" 51-TO-0505.",2014-02-27,2014,Contratación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en A-5 del pk. 36,672 (L.P. con Madrid) al pk. 97,300; A-40 del pk. 89, 400 al 117, 600; TO-21 del pk. 0, 000 al 5, 520; N-403 del pk. 6, 700 al 25, 000 (Torrijos); N-403 del pk. 30, 214 (Torrijos) al pk. 70, 970 (L.P. con Madrid); N-Va travesía de Santa Olalla pk. 81, 500 al 82, 670; N-403a Travesía de Maqueda pk. 41, 225 al 41, 999;"" N-403a Travesía de Escalona pk. 52, 300 al 52, 844 y N-403a Travesía de Escalona pk. 55, 200 al 55, 996. Provincia de Toledo. Coeficiente de mayoración de la puntuación económica: 2.",Abierto,"Comunidad de Madrid, Castilla-La Mancha","50200000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['50200000', '71000000', '71300000']",True,"12.400.339,04 euros",12400339.04,"7.680.770,00 euros",7680770.0,"Audeca, S.L.U. y Visever, S.L. (UTE).",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-7156,boe_sample.csv,29,31,True,reparada_desde_31_campos
BOE-B-2014-7157,BOE-B-2014-7157,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.23/12-2;"" 51-L-0304.",2014-02-27,2014,Contratación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en las carreteras. N-145, de la intersección con la N-260 (La Seu d´Urgell) hasta la frontera con Andorra, pk. 0,000 al 9,700;"" N-260, del límite con la provincia de Girona hasta la intersección con la N-230 (El Pont de Suert), pk. 193, 820 al 347, 225 y N-1411, de la intersección con la N-260 hasta el límite de concesión del Túnel del Cadí (Baltarga), pk. 0, 000 al 1, 428. Provincia de Lleida. Coeficiente de mayoración de la puntuación económica: 2.",Abierto,Cataluña,"50200000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['50200000', '71000000', '71300000']",True,"8.907.221,40 euros",8907221.4,"5.950.023,90 euros",5950023.9,"Comsa, S.A.U.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-7157,boe_sample.csv,30,23,True,reparada_desde_23_campos
BOE-B-2014-7158,BOE-B-2014-7158,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.12/13-2;"" 51-SA-0302.",2014-02-27,2014,Contratación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en la A-66 (enlace Salamanca Sur-límite provincia de Cáceres), pk. 347,100 al 425,000; N-630 (Las Torres-Guijuelo) pk. 346, 000 al 387, 900; N-630 (Puerto de Béjar-Límite provincia de Cáceres), pk. 423, 236 al 425, 100; N-630a (acceso Guijuelo Sur), pk. 390a, 900 al 393a, 032;"" N-630a (acceso Nava de Béjar), pk. 397a, 976 al 399a, 817 y N-630a (Sorihuela-Puerto de Béjar) pk. 403a, 605 al 423a, 300. Provincia de Salamanca. Coeficiente de mayoración de la puntuación económica: 2.",Abierto,Castilla y León,"50200000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['50200000', '71000000', '71300000']",True,"10.438.295,00 euros",10438295.0,"6.563.599,88 euros",6563599.88,"Construcciones y Obras Llorente, S.A. (Collosa) y Conservación de Viales, S.A.U. (UTE).",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-7158,boe_sample.csv,31,28,True,reparada_desde_28_campos
BOE-B-2014-7248,BOE-B-2014-7248,MINISTERIO DE FOMENTO,Dirección General de Carreteras,"30.20/13-2;"" 51-J-0206.",2014-02-28,2014,Contratación,Servicios,"Ejecución de diversas operaciones de conservación y explotación en la A-4 L.P. Ciudad Real a L.P. Córdoba, pk. 245,000 al 347,500. Provincia de Jaén.",Abierto,Andalucía,"50200000 Servicios de reparación y mantenimiento 71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71300000 (Servicios de ingeniería).,"['50200000', '71000000', '71300000']",True,"11.945.791,40 euros",11945791.4,"7.341.883,40 euros",7341883.4,"Elsamex, S.A.",https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-7248,boe_sample.csv,32,15,False,
BOE-B-2014-7635,BOE-B-2014-7635,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",Presidencia de la Confederación Hidrográfica del Segura.,03.0005.14.014.,2014-03-03,2014,Licitación,Servicios,"Realización de las tareas correspondientes al proceso de planificación hidrológica, preparación, realización y publicación de propuestas del Plan Hidrológico de la cuenca del Segura 2015/2021 y definición de su programa de medidas.",Abierto,Región de Murcia,"71000000 Servicios de arquitectura, construcción, ingeniería e inspección",71310000 (Servicios de consultoría en ingeniería y construcción).,"['71000000', '71310000']",True,"375.007,56 euros",375007.56,No disponible,,No disponible,https://www.boe.es/diario_boe/txt.php?id=BOE-B-2014-7635,boe_sample.csv,33,16,True,reparada_desde_16_campos
