contract_key_canon,source,source_record_id,source_dataset,buyer_name,buyer_id,supplier_name,supplier_id,contract_title,procedure,publication_date,award_date,estimated_value_eur,awarded_value_eur,cpv_codes_raw,cpv_code_list,source_file
3080/14251H0204DIRECCIONGENERALDECARRETERAS20150406,boe,BOE-B-2015-10510,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"DRAGADOS, S.A.",,"Ejecución de diversas operaciones de conservación y explotación en las carreteras: N-433 pk. 35,6 al 155,3 y N-435 pk. 104,3 al 169,2. Provincia de Huelva. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-06 00:00:00,,7780095.56,5910538.59,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
3092/14251HU0504DIRECCIONGENERALDECARRETERAS20150406,boe,BOE-B-2015-10511,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"API MOVILIDAD, S.A., Y VIDAL OBRAS Y SERVICIOS, S.A.-UTE-.",,"Ejecución de diversas operaciones de conservación y explotación en la N-330 de Alicante a Francia por Zaragoza, pk. 666,765 al 671,524 y RN-134, pk. 117,066 al 119,914. Provincia de Huesca. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-06 00:00:00,,18492290.12,14349277.45,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
3078/14251CC0404DIRECCIONGENERALDECARRETERAS20150407,boe,BOE-B-2015-10612,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"MANTENIMIENTO DE INFRAESTRUCTURAS, S .A.",,"Ejecución de diversas operaciones de conservación y explotación en la A-58, Autovía de Trujillo a Cáceres, entre los pk. 0,000 y 45,527 y N-521, convencional, de Trujillo a Portugal por Valencia de Alcántara, entre los pk. 0,000 y 152,170 y sus tramos residuales. Provincia de Cáceres. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-07 00:00:00,,9398088.2,7033059.3,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
3046/146MAV003DIRECCIONGENERALDECARRETERAS20150409,boe,BOE-B-2015-10917,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"ALAUDA INGENIERÍA, S.A.",,"Asesoramiento y coordinación en materia de medio ambiente relativo a las obras de construcción en la Demarcación de Carreteras del Estado en la Comunidad Valenciana. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-09 00:00:00,,1414501.94,961861.32,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
3016/15251AV0204DIRECCIONGENERALDECARRETERAS20150410,boe,BOE-B-2015-10984,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación de las carreteras: A-50 p.k. 0,840 al 54,450; A-51 p.k. 104, 000 al 114, 660; N-110 p.k. 226, 750 al 249, 050 y del p.k. 259, 300 al 262, 600; N-110a p.k. 257, 120 al 258, 200; N-403 p.k. 70, 900 al 135, 120 y del p.k. 140, 600 al 177, 400; N-403a p.k. 78, 600 al 80, 400 y del p.k. 127, 450 al 132, 000;"" N-501 p.k.1, 660 al 48, 710. Provincia de Ávila. Ponderación técnica: 0, 30. Ponderación económica: 0, 70.",Abierto,2015-04-10 00:00:00,,8922047.48,,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
3011/15251L0405DIRECCIONGENERALDECARRETERAS20150410,boe,BOE-B-2015-10985,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en las carreteras A-2 de L.P. de Huesca a L.P. de Barcelona, pk. 443,758 al 530,722; LL-11 de autovía A-2 a tramo cedido al Ayuntamiento de Lleida, pk. 0, 000 al 8, 000; N-II de L.P. de Huesca a tramo cedido a la Generalitat de Catalunya pk. 443, 600 a 448, 100; N-II de calzadas laterales de la autovía A-2 a tramo cedido al Ayuntamiento de Tárrega pk. 503, 000 al 504, 750; E-22 Tramo de conexión entre el enlace de Sidamón y la N-II; E-23 Tramo de conexión entre el enlace de Mollerussa y la N-II;"" E-25 Tramo de conexión entre el semienlace de Els Alamús y la N-II. Provincia de Lleida. Ponderación de la puntuación técnica: 0, 30. Ponderación de la puntuación económica: 0, 70.",Abierto,2015-04-10 00:00:00,,8789725.56,,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3015/15251ZA0404DIRECCIONGENERALDECARRETERAS20150410,boe,BOE-B-2015-10986,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en la autovía A-52 y convencional N-525, tramo: Benavente-L.P. Orense. Autovía A-66, tramo: L.P. León-Benavente. Provincia de Zamora. Ponderación de la puntuación técnica: 0,30. Ponderación de la puntuación económica: 0,70.",Abierto,2015-04-10 00:00:00,,9364463.46,,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
3045/146MAB003DIRECCIONGENERALDECARRETERAS20150411,boe,BOE-B-2015-11127,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"EUROGEOTÉCNICA, S.A., Y OMICRÓN-AMEPRO, S.A., UTE.",,"Asesoramiento y coordinación en materia de medio ambiente relativo a las obras de construcción en la Demarcación de Carreteras del Estado en Cataluña. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-11 00:00:00,,1218968.92,841088.56,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
3027/146SSBA002DIRECCIONGENERALDECARRETERAS20150411,boe,BOE-B-2015-11131,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,DARZAL CONSULTORÍA Y PREVENCIÓN S.L.,,"Asesoramiento y coordinación en materia de seguridad y salud relativo a las obras de construcción en la Demarcación de Carreteras del Estado en Extremadura. Provincia de Badajoz. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-11 00:00:00,,269992.33,183459.79,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
3041/14612SG3120DIRECCIONGENERALDECARRETERAS20150411,boe,BOE-B-2015-11133,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"INYPSA, INFORMES Y PROYECTOS, S.A.",,"Control y vigilancia de las obras: Conversión en autovía de la carretera SG-20, variante de circunvalación de Segovia, del pk. 0,000 al 15,530. Lote 1. Tramo A: Entre el enlace con la autovía A-601 pk. 0,000 y las inmediaciones con el enlace de la carretera autonómica CL-601 pk. 8,400 y Lote 2. Tramo B: entre el pk. 8,400 y el enlace con la carretera N-110 sentido Ávila pk. 15,530. Provincia de Segovia. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-11 00:00:00,,1382304.0,912320.64,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
3051/14612MU5593DIRECCIONGENERALDECARRETERAS20150413,boe,BOE-B-2015-11320,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"Ingeniería y Estudios Mediterráneo, S.L.U. e Ingeniería de Trazados y Explanaciones, S.L. UTE.",,"Control y vigilancia de las obras: Autovía A-33, Cieza-Fuente de la Higuera. Tramo: Enlace N-344 a Jumilla-Enlace con C-3223 a Yecla. Subtramo 3. Provincia de Murcia. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-13 00:00:00,,1007930.0,725758.0,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
FPCAC111/2014PRESIDENCIADELACONFEDERACIONHIDROGRAFICADELJUCAR20150413,boe,BOE-B-2015-11325,boe_2014_2024,Presidencia de la Confederación Hidrográfica del Júcar.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","Investigación y Proyectos Medio Ambiente, S.L. (IPROMA).",,Estudio de la determinación de la calidad de los vertidos de aguas residuales urbanas e industriales y su incidencia medioambiental en el ámbito de la Confederación Hidrográfica del Júcar.,Abierto,2015-04-13 00:00:00,,867503.1,370432.34,71630000 (Servicios de inspección y ensayo técnicos).,['71000000' '71630000'],boe_sample.csv
RSC11/15PRESIDENCIADELCONSEJODEADMINISTRACIONDELAAUTORIDADPORTUARIADEBARCELONAPORTDEBARCELONA20150414,boe,BOE-B-2015-11486,boe_2014_2024,Presidencia del Consejo de Administración de la Autoridad Portuaria de Barcelona (Port de Barcelona).,MINISTERIO DE FOMENTO,No disponible,,"Servicio de redacción del proyecto ""Remodelación instalaciones Asta"" Clave de expediente: OB-PP-P-0133/2014.",Restringido,2015-04-14 00:00:00,,210000.0,,71315200 (Servicios de consultoría en materia de edificios).,['71000000' '71315200'],boe_sample.csv
3058/14612MU5592DIRECCIONGENERALDECARRETERAS20150416,boe,BOE-B-2015-11776,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"PROYECTOS DE INGENIERÍA 63, S.L., y AURAVAL INGENIEROS, S.L. –UTE.",,"Control y vigilancia de las obras: Autovía A-33, Cieza-Fuente de la Higuera. Tramo: Enlace N-344 a Jumilla-Enlace con C-3223 a Yecla. Subtramo: 2. Provincia de Murcia. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-16 00:00:00,,604758.0,419702.05,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
3050/146MAZ003DIRECCIONGENERALDECARRETERAS20150416,boe,BOE-B-2015-11781,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"PROINTEC, S.A.",,"Asesoramiento y coordinación en materia de medio ambiente relativo a las obras de construcción en la Demarcación de Carreteras del Estado en Aragón. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-16 00:00:00,,1411655.24,988160.78,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
3034/14615GI3680DIRECCIONGENERALDECARRETERAS20150417,boe,BOE-B-2015-11885,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,"GPO INGENIERÍA Y ARQUITECTURA, S.L.U."".",,"Control y vigilancia de las obras: Reordenación de accesos en la intersección de la carretera N-II con la carretera GIV-5125 en Pontós y en la intersección de la carretera N-II con la carretera GIV-6226 en Garrigás. Provincia de Girona. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-17 00:00:00,,403172.0,293831.75,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
452A6400101/2015CONFEDERACIONHIDROGRAFICADELDUERO20150418,boe,BOE-B-2015-12003,boe_2014_2024,Confederación Hidrográfica del Duero.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Contrato de servicios para consultoría en expedientes relativos a los usos privativos del agua"".",Abierto,2015-04-18 00:00:00,,1299989.96,,71356200-0.,['71000000' '71356200'],boe_sample.csv
3042/14612PO4200DIRECCIONGENERALDECARRETERAS20150420,boe,BOE-B-2015-12208,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"ICEACSA CONSULTORES. S.L.U. Y PROIFE, S.L. –UTE.",,"Control y vigilancia de obras: Autovía A-57. Tramo: Vilaboa - A Ermida. Provincia de Pontevedra. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-20 00:00:00,,2073456.0,1479410.86,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
R/0082/A/14/2JEFATURADEASUNTOSECONOMICOSDELAGUARDIACIVIL20150423,boe,BOE-B-2015-12679,boe_2014_2024,Jefatura de Asuntos Económicos de la Guardia Civil,MINISTERIO DEL INTERIOR,GAUZON IBÉRICA.,,Inspección periódica de equipos de respiración autónoma de superficie y equipos de escape de dotación en la Guardia Civil.,Abierto,2015-04-23 00:00:00,,252600.0,152823.0,71631000 (Servicios de inspección técnica).,['71000000' '71631000'],boe_sample.csv
3036/14625B4860DIRECCIONGENERALDECARRETERAS20150423,boe,BOE-B-2015-12683,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"SBS SIMON I BLANCO, S.L.P.",,"Control y vigilancia de las obras: Mejora de trazado y reordenación de accesos en una intersección y un enlace de la carretera N-II en el término municipal de Tordera. Provincia de Barcelona. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-04-23 00:00:00,,403172.0,292299.7,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
11/20142INF898AUTORIDADPORTUARIADECARTAGENA20150427,boe,BOE-B-2015-13136,boe_2014_2024,Autoridad Portuaria de Cartagena,MINISTERIO DE FOMENTO,"TÉCNICA Y PROYECTOS, S.A.",,Asistencia técnica a la dirección de obra del proyecto acceso ferroviario a la ampliación de la dársena de Escombreras.,Abierto,2015-04-27 00:00:00,,1280827.05,973324.0,71520000 (Servicios de supervisión de obras).,['71000000' '71520000'],boe_sample.csv
04/2014OBCOMISIONEJECUTIVADELCONSORCIOPARAELDISENOCONSTRUCCIONEQUIPAMIENTOYEXPLOTACIONDELCENTRODELASERESPULSADOSULTRACORTOSULTRAINTENSOS20150427,boe,BOE-B-2015-13149,boe_2014_2024,"Comisión Ejecutiva del Consorcio para el Diseño, Construcción, Equipamiento y Explotación del Centro de Láseres Pulsados Ultracortos Ultraintensos",MINISTERIO DE ECONOMÍA Y COMPETITIVIDAD,ARRAELA S.L.,,"Redacción del proyecto técnico y ejecución de la instalación de las puertas necesarias, incluyendo el sistema de control de apertura y cierre de las mismas, para acceder al área experimental de la sala del láser dentro del edificio M5 del Centro de Láseres Pulsados Ultracortos Ultraintensos (CLPU).",Negociado sin publicidad,2015-04-27 00:00:00,,150000.0,158510.0,"construcción, ingeniería e inspección, 44421500 (Puertas blindadas o reforzadas).",['44000000' '45000000' '71000000' '44421500'],boe_sample.csv
30104/141TT003/14DIRECCIONGENERALDECARRETERAS20150506,boe,BOE-B-2015-14085,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"GEOTECNIA Y CIMIENTOS, S.A., EUROCONSULT NUEVAS TECNOLOGIAS, S.A. Y ACCIONA INGENIERIA, S.A.-UTE.",,Auscultación de las características superficiales de los pavimentos y obtención del coeficiente de rozamiento transversal en diversos tramos de la Red de Carreteras del Estado. Ponderación de la puntuación técnica: 30. Ponderación de la puntuación económica: 70.,Abierto,2015-05-06 00:00:00,,2016000.0,1997952.0,71311000 (Servicios de consultoría en ingeniería civil).,['71000000' '71311000'],boe_sample.csv
3026/14626BA3650DIRECCIONGENERALDECARRETERAS20150508,boe,BOE-B-2015-14470,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"CENTRO DE ESTUDIOS DE MATERIALES Y CONTROL DE OBRA, S.A.",,"Control y vigilancia de las obras: Construcción del viaducto de Castilblanco sobre el embalse de García Sola. Carretera N-502, de Ávila a Córdoba. Tramo: Castilblanco-Herrera del Duque, p.k. 221,300. Provincia de Badajoz. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-05-08 00:00:00,,403172.0,304394.86,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
14700037300DIRECCIONDELSERVICIODEGESTIONECONOMICADELAAGENCIAESTATALDELAADMINISTRACIONTRIBUTARIA20150509,boe,BOE-B-2015-14598,boe_2014_2024,Dirección del Servicio de Gestión Económica de la Agencia Estatal de la Administración Tributaria,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,TASACIONES INMOBILIARIAS.,,Servicio de apoyo a los servicios técnicos de la Agencia Tributaria para la realización o emisión de valoraciones en el ámbito de sus competencias.,Abierto,2015-05-09 00:00:00,,900000.0,900000.0,71356200 (Servicios de asistencia técnica).,['71000000' '71356200'],boe_sample.csv
NODISPONIBLEEMPRESAMALAGUENADETRANSPORTESSAM20150509,boe,BOE-B-2015-14694,boe_2014_2024,"Empresa Malagueña de Transportes, SAM.",OTROS PODERES ADJUDICADORES,No disponible,,No disponible,Abierto,2015-05-09 00:00:00,,,,No disponible,['71000000'],boe_sample.csv
3032/14612SA4340TDIRECCIONGENERALDECARRETERAS20150512,boe,BOE-B-2015-14996,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"INGENIERÍA DE TRAZADOS Y EXPLANACIONES, S.L. (INTEF).",,"Control y vigilancia de las obras: Autovía de Castilla A-62. Tramo: Fuentes de Oñoro-Frontera Portuguesa. Provincia de Salamanca. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-05-12 00:00:00,,1007930.0,700511.35,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
NODISPONIBLEDIPUTACIONFORALDEGIPUZKOA20150514,boe,BOE-B-2015-15377,boe_2014_2024,Diputación Foral de Gipuzkoa.,ADMINISTRACIÓN LOCAL,No disponible,,No disponible,Abierto,2015-05-14 00:00:00,,660000.0,,71311210-6.,['71000000' '71311210'],boe_sample.csv
3022/15341CA4200AEP332/14DIRECCIONGENERALDECARRETERAS20150522,boe,BOE-B-2015-16216,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Redacción del proyecto de construcción: Duplicación de la carretera N-350. Acceso Sur al puerto de Algeciras. Carreteras N-350, N-340 y A-7. Provincia de Cádiz. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-05-22 00:00:00,,398852.3,,71311000 (Servicios de consultoría en ingeniería civil).,['71000000' '71311000'],boe_sample.csv
3049/146MAO003DIRECCIONGENERALDECARRETERAS20150525,boe,BOE-B-2015-16577,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"ALVARTIS ASISTENCIA TECNICA, S.A.",,"Asesoramiento y coordinación en materia de medio ambiente relativo a las obras de construcción en la Demarcación de Carreteras del Estado en Asturias. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-05-25 00:00:00,,738258.12,519816.0,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
3031/14648SE4470TIIDIRECCIONGENERALDECARRETERAS20150530,boe,BOE-B-2015-17358,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"AYESA INGENIERÍA Y ARQUITECTURA, S.A.U.",,"Control y vigilancia de las obras: Autovía SE-40. Sector Este. Tramo: Alcalá de Guadaíra (A-376)-Dos Hermanas (A-4). Subtramo II: del p.k. 4,100 al p.k. 8,140. Provincia de Sevilla. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-05-30 00:00:00,,2073456.0,1457432.22,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
SER/15/0088CONSORCIODELAZONAFRANCADEVIGO20150601,boe,BOE-B-2015-17627,boe_2014_2024,Consorcio de la Zona Franca de Vigo.,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,No disponible,,Servicio de redacción y colaboración para la tramitación de la modificación del Plan Parcial del sector del suelo urbanizable delimitado S-58-I: Parque Tecnológico y Logístico de Vigo (Pontevedra).,Abierto,2015-06-01 00:00:00,,190000.0,,"71240000 (Servicios de arquitectura, ingeniería y planificación).",['71000000' '71240000'],boe_sample.csv
15012DIRECCIONGENERALDELINSTITUTOGEOGRAFICONACIONAL20150601,boe,BOE-B-2015-17631,boe_2014_2024,Dirección General del Instituto Geográfico Nacional,MINISTERIO DE FOMENTO,"SERVICIOS POLITÉCNICOS AÉREOS, SA.",,Vuelo fotogramétrico para la producción de ortofotos incluidas en el Plan Nacional de Ortofotografía Aérea en el ámbito de Castilla La Mancha Sur.,Abierto,2015-06-01 00:00:00,,219825.1,145077.79,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección) y 71354000 (Servicios de cartografía).",['71000000' '71354000'],boe_sample.csv
15015DIRECCIONGENERALDELINSTITUTOGEOGRAFICONACIONAL20150601,boe,BOE-B-2015-17632,boe_2014_2024,Dirección General del Instituto Geográfico Nacional,MINISTERIO DE FOMENTO,"SERVICIOS POLITÉCNICOS AÉREOS, S.A.",,Vuelo fotogramétrico para la producción de ortofotos incluidas en el Plan Nacional de ortofotografía aérea en el ámbito de Valencia y Castellón.,Abierto,2015-06-01 00:00:00,,243692.78,155472.9,71350000 (Servicios científicos y técnicos relacionados con la ingeniería) y 71354000 (Servicios de cartografía).,['71000000' '71350000' '71354000'],boe_sample.csv
15011DIRECCIONGENERALDELINSTITUTOGEOGRAFICONACIONAL20150601,boe,BOE-B-2015-17633,boe_2014_2024,Dirección General del Instituto Geográfico Nacional,MINISTERIO DE FOMENTO,"STEREOCARTO, S.L.",,Vuelo fotogramétrico para la producción de ortofotos incluidas en el Plan Nacional de ortofotografía aérea en el ámbito de Castilla la Mancha Norte.,Abierto,2015-06-01 00:00:00,,201042.61,136708.97,71354000 (Servicios de cartografía).,['71000000' '71354000'],boe_sample.csv
SERV2014/3ALCALDIADELAYUNTAMIENTODEZALLA20150605,boe,BOE-B-2015-18094,boe_2014_2024,Alcaldía del Ayuntamiento de Zalla,ADMINISTRACIÓN LOCAL,"BASOINSA, S.L.",,Servicio de gestión de terrenos forestales y rústicos de titularidad municipal en el término municipal de Zalla.,Abierto,2015-06-05 00:00:00,,52302.97,46026.62,71350000 (Servicios científicos y técnicos relacionados con la ingeniería).,['71000000' '71350000'],boe_sample.csv
15072DIRECCIONGENERALDELINSTITUTOGEOGRAFICONACIONAL20150606,boe,BOE-B-2015-18139,boe_2014_2024,Dirección General del Instituto Geográfico Nacional.,MINISTERIO DE FOMENTO,No disponible,,Servicio para la edición geométrica y semántica de la base de datos de información geográfica de referencia de poblaciones.,Abierto,2015-06-06 00:00:00,,155255.1,,71340000 (Servicios integrados de ingeniería).,['71000000' '71340000'],boe_sample.csv
15074DIRECCIONGENERALDELINSTITUTOGEOGRAFICONACIONAL20150606,boe,BOE-B-2015-18140,boe_2014_2024,Dirección General del Instituto Geográfico Nacional.,MINISTERIO DE FOMENTO,No disponible,,"Generación de la base de datos de información geográfica de referencia de transporte partiendo de BTN25 en las Comunidades Autónomas de Madrid, Andalucía, Murcia y Castilla-La Mancha.",Abierto,2015-06-06 00:00:00,,107022.08,,71340000 (Servicios integrados de ingeniería).,['71000000' '71340000'],boe_sample.csv
15061DIRECCIONGENERALDELINSTITUTOGEOGRAFICONACIONAL20150606,boe,BOE-B-2015-18141,boe_2014_2024,Dirección General del Instituto Geográfico Nacional.,MINISTERIO DE FOMENTO,No disponible,,"Servicio para asegurar la integridad del MDT LIDAR con la red hidrográfica en las cuencas mediterráneo andaluza, atlántica andaluza, de las Islas Baleares las cuencas internas de Cataluña, la cuenca de la Costa de Galicia, la cuenca del Miño-Sil, etc.",Abierto,2015-06-06 00:00:00,,200371.03,,71354000 (Servicios de cartografía).,['71000000' '71354000'],boe_sample.csv
V04/1504COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20150606,boe,BOE-B-2015-18152,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Servicio de redacción de proyectos y gestión de obras, servicios y suministros para el área de explotación de la Mancomunidad de los Canales del Taibilla 2015-2017 (Va/Varios).",Abierto,2015-06-06 00:00:00,,3314890.56,,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
OM0380/2014SECRETARIAGENERALDELINSTITUTODESALUDCARLOSIII20150606,boe,BOE-B-2015-18160,boe_2014_2024,Secretaría General del Instituto de Salud Carlos III,MINISTERIO DE ECONOMÍA Y COMPETITIVIDAD,César Palacios García.,,Asistencia técnica de arquitecto supeiror para la redacción de proyectos y dirección de obras en el ámbito del ISCIII (campus de Majadahonda y Chaamrtín).,Abierto,2015-06-06 00:00:00,,220000.0,97354.24,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],boe_sample.csv
15052DIRECCIONGENERALDELINSTITUTOGEOGRAFICONACIONAL20150608,boe,BOE-B-2015-18300,boe_2014_2024,Dirección General del Instituto Geográfico Nacional.,MINISTERIO DE FOMENTO,No disponible,,Nivelación geométrica de alta precisión del tramo Baralla (Lugo)-Tebongo (Asturias) perteneciente a la línea 801 de REDNAP.,Abierto,2015-06-08 00:00:00,,65950.49,,71353000 (Servicios de mediciones topográficas de superficie).,['71000000' '71353000'],boe_sample.csv
NODISPONIBLECONSEJOSUPERIORDEDEPORTES20150610,boe,BOE-B-2015-18600,boe_2014_2024,Consejo Superior de Deportes.,"MINISTERIO DE EDUCACIÓN, CULTURA Y DEPORTE",No disponible,,No disponible,Abierto,2015-06-10 00:00:00,,121000.0,,No disponible,['71000000' '92000000'],boe_sample.csv
0100DGT25974DIRECCIONGENERALDETRAFICO20150611,boe,BOE-B-2015-18749,boe_2014_2024,Dirección General de Tráfico.,MINISTERIO DEL INTERIOR,No disponible,,Servicio de inspección técnica de vehículos industriales en carretera.,Abierto,2015-06-11 00:00:00,,600000.0,,71631000 (Servicios de inspección técnica).,['71000000' '71631000'],boe_sample.csv
3060/14620TE29702DIRECCIONGENERALDECARRETERAS20150613,boe,BOE-B-2015-18981,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"INVESTIGACIÓN Y CONTROL DE CALIDAD, S.A.",,"Control y vigilancia de las obras: Acondicionamiento N-232. Tramo: L.P. Castellón-Intersección carretera provincial a Ráfales. Provincia de Teruel. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2015-06-13 00:00:00,,1520534.4,976031.04,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
RSC73/15PRESIDENCIADELCONSEJODEADMINISTRACIONDELAAUTORIDADPORTUARIADEBARCELONAPORTDEBARCELONA20150615,boe,BOE-B-2015-19152,boe_2014_2024,Presidencia del Consejo de Administración de la Autoridad Portuaria de Barcelona (Port de Barcelona).,MINISTERIO DE FOMENTO,No disponible,,Trabajos subacuáticos y marítimos de soporte a tareas de conservación del puerto de Barcelona.,Abierto,2015-06-15 00:00:00,,600000.0,,71351924 (Servicios de exploración subacuática) y 60651000 (Alquiler de embarcaciones con tripulación).,['60000000' '71000000' '71351924' '60651000'],boe_sample.csv
452A6400113/2014CONFEDERACIONHIDROGRAFICADELDUERO20150615,boe,BOE-B-2015-19162,boe_2014_2024,Confederación Hidrográfica del Duero,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","Ingiopsa Ingeniería, S.A., y Consulnima, S.L.",,Actuaciones para el desarrollo del proyecto LIFE13 NAT/ES/00772-CIPRIBER.,Abierto,2015-06-15 00:00:00,,1075382.12,487146.97,71356200 (Servicios de asistencia técnica).,['71000000' '71356200'],boe_sample.csv
51/15JUNTADECONTRATACIONDELMINISTERIODEHACIENDAYADMINISTRACIONESPUBLICAS20150616,boe,BOE-B-2015-19337,boe_2014_2024,Junta de Contratación del Ministerio de Hacienda y Administraciones Públicas.,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,No disponible,,"Servicio de coordinación de seguridad y salud para la rehabilitación del edificio de la antigua sede de Aduanas, situado en la calle Barroeta Aldamar, 1, de Bilbao.",Abierto,2015-06-16 00:00:00,,41580.0,,71317210 (Servicios de consultoría en salud y seguridad).,['71000000' '71317210'],boe_sample.csv
